osm_id,lon,lat,name
2742813545,4.9080833,52.3608106,
2742813574,4.908625,52.3608419,
2742813602,4.9083229,52.3608596,
2742813608,4.90832,52.3608643,
2742813620,4.9083464,52.3608709,
2742813672,4.9085664,52.3609173,
2742813673,4.9085773,52.3609175,
2742813678,4.9085858,52.3609195,
2742813681,4.9085827,52.3609214,
2742813727,4.9083002,52.360973,
2742813765,4.908456,52.3610093,
2742813775,4.9084481,52.3610224,
2742813777,4.9085228,52.3610244,
2742813779,4.9085272,52.3610259,
2742813782,4.9085392,52.3610287,
2742813791,4.9082394,52.3610366,
2742813792,4.9085149,52.3610375,
2742813796,4.9082591,52.3610408,
2742813814,4.9077808,52.3610596,
2742813843,4.9078784,52.3610817,
2742813885,4.9082013,52.3610956,
2742813911,4.9075052,52.3611112,
2742813925,4.9083126,52.3611222,
2742813933,4.9075856,52.3611279,
2742813936,4.9075894,52.3611292,
2742813941,4.9075929,52.3611309,
2742813945,4.9075957,52.361133,
2742813950,4.9075978,52.3611354,
2742813954,4.9083697,52.3611373,
2742813956,4.9075991,52.361138,
2742813957,4.9074903,52.3611383,
2742813961,4.9075996,52.3611407,
2742813965,4.9075993,52.3611434,
2742813969,4.9075985,52.3611454,
2742813975,4.9075421,52.361149,
2742813976,4.9081662,52.3611501,
2742813977,4.9075461,52.3611505,
2742813981,4.907548,52.361152,
2742813983,4.9075494,52.3611546,
2742813989,4.9075493,52.3611565,
2742813991,4.9084607,52.361159,
2742814005,4.908355,52.361164,
2742814073,4.9082664,52.3611749,
2742814079,4.9083615,52.3611764,
2742814128,4.9083969,52.3611856,
2742814184,4.9075687,52.3611991,
2742814202,4.9075685,52.3612014,
2742814210,4.90827,52.3612024,
2742814222,4.907569,52.3612037,
2742814232,4.907522,52.3612058,
2742814235,4.9075704,52.3612058,
2742814241,4.9075725,52.3612077,
2742814244,4.907576,52.3612096,
2742814247,4.9075792,52.3612103,
2742814253,4.9075945,52.3612105,
2742814262,4.9076046,52.3612113,
2742814268,4.9075232,52.3612125,
2742814290,4.9075249,52.3612171,
2742814308,4.9075275,52.3612217,
2742814310,4.9083757,52.3612255,
2742814315,4.9076742,52.361228,
2742814321,4.9075335,52.3612296,
