osm_id,lon,lat
41937774,5.7207295,50.8176775
41939069,5.7200695,50.8186493
41939732,5.7199364,50.8198286
41940206,5.7195091,50.8203234
41941535,5.7190303,50.8219893
41941662,5.7193119,50.8219419
41942105,5.7188969,50.8226068
41942770,5.7189206,50.8236484
41943250,5.7186814,50.8236677
41946837,5.7182723,50.8266919
41946841,5.7184946,50.8266888
41947811,5.7184053,50.8276942
41947923,5.7182,50.82771
41948537,5.7183925,50.828453
41948636,5.7181872,50.828496
41949432,5.7181824,50.8294383
41949911,5.7183864,50.8299362
41954336,5.7182583,50.8336735
41955448,5.7184913,50.8336706
41956531,5.7184777,50.8361515
41957353,6.0062098,50.8370244
41957374,6.0055874,50.8371695
41958084,5.7182575,50.8363717
41958164,5.7184502,50.83684
41958373,6.005268,50.8377458
41958829,6.0042548,50.8381634
41959159,6.004357,50.838398
41959389,6.00351,50.83865
41959874,6.00313,50.8391546
41960006,6.0026132,50.83919
41960190,6.0020539,50.839512
41960226,6.002824,50.8393367
41960420,6.0022581,50.8396507
41961522,6.0004766,50.8405416
41961766,6.0006016,50.8402559
41964235,5.996411,50.8420276
41964453,5.9966704,50.8421653
41964487,5.9958497,50.8422611
41964780,5.9961057,50.8423991
41968736,5.9878259,50.8455879
41969008,5.9879654,50.845764
41970166,5.98596,50.84661
41970577,5.98423,50.84707
41970901,5.98441,50.84726
41971406,5.98308,50.8476
41971648,5.98328,50.8478
41972247,5.98188,50.84827
41972416,5.9821,50.84843
41973042,5.98077,50.84893
41973717,5.9791516,50.8499978
41973874,5.9798383,50.8498318
41974675,5.9792589,50.8502484
41975026,5.9785186,50.8504821
41975187,5.97878,50.85063
41976168,5.9775316,50.8513118
41976299,5.9778534,50.8513728
41977395,5.9766786,50.8520908
41977793,5.97692,50.8522567
41978444,5.9762066,50.8525683
41980059,5.9753,50.85359
41980138,5.9756755,50.8536283
41981593,5.974962,50.8544682
41983829,5.9736,50.85576
41983947,5.97393,50.85585
41985874,5.97251,50.85724
41986160,5.97279,50.85743
41986528,5.97215,50.85777
41986841,5.97243,50.85797
41987833,5.9715364,50.858707
41989752,5.9710567,50.8599337
41992722,5.9692865,50.8618401
41992819,5.96959,50.86193
41993504,5.7177464,50.8624068
41993945,5.9686,50.86273
41994484,5.96871,50.86305
41995832,5.9676128,50.8642982
41998204,5.9661215,50.8654832
41998613,5.9664648,50.8655509
42001715,5.9641259,50.8678532
42001867,5.9638309,50.8677177
42003549,5.728544,50.8687721
42004326,5.7293076,50.8693141
42005144,5.9615049,50.8697989
42005373,5.9617624,50.8699072
42005775,5.7296815,50.869605
42006869,5.730738,50.8707616
42007294,5.7309789,50.8711538
42007591,5.7321685,50.87126
42008014,5.9307954,50.8714997
42008051,5.9297932,50.8715348
42008078,5.9293292,50.8715618
42008087,5.9326473,50.8715372
42008165,5.9335657,50.8715912
42008186,5.9284785,50.8716453
42008423,5.9304384,50.8717059
42008427,5.9312101,50.8716924
42008444,5.9328029,50.871732
42008451,5.9298227,50.8717294
42008453,5.9347501,50.8717087
42008460,5.929364,50.8717616
42008483,5.9273202,50.8718005
42008496,5.731321,50.8718831
42008508,5.93367,50.87179
42008593,5.928462,50.8718473
42008654,5.7337449,50.8719045
42008696,5.9346799,50.8718875
42008733,5.9355865,50.872006
42008782,5.9273795,50.8719835
42008794,5.9260156,50.8720234
42008864,5.9371009,50.8720178
42008925,5.9592095,50.8717837
42009074,5.9252749,50.8721859
42009196,5.9260474,50.8722115
42009351,5.9245815,50.8723516
42009448,5.7352866,50.87247
42009471,5.938671,50.8724427
42009474,5.9402097,50.8725097
42009701,5.92452,50.87257
42009738,5.7361606,50.8726495
42010020,5.7316398,50.8726252
42010035,5.736059,50.8727502
42010059,5.9420121,50.8728408
42010097,5.9230318,50.8728124
42010100,5.92375,50.87279
42010185,5.7368684,50.8729167
42010407,5.7367477,50.8730074
42010547,5.9418682,50.8730114
42010561,5.92303,50.87302
42010923,5.7383583,50.8735632
42010989,5.9223665,50.8732493
42011100,5.9214459,50.8733973
42011127,5.7385158,50.8737896
42011482,5.92163,50.8735439
42011588,5.9455212,50.8736008
42011621,5.9459783,50.8737074
42011649,5.739002,50.8738916
42011768,5.9453972,50.8737536
42011877,5.9457558,50.8738356
42011988,5.9209267,50.873856
42012008,5.7326438,50.8742466
42012098,5.7390529,50.8740698
42012305,5.9198448,50.8741903
42012432,5.8115279,50.8741815
42012450,5.8132597,50.8741835
42012477,5.9576375,50.8736108
42012572,5.8149034,50.8742304
42012619,5.9200356,50.8743243
42012660,5.7406762,50.8748412
42012678,5.8164659,50.8743344
42012783,5.7401084,50.8746772
42012804,5.8115508,50.8743721
42012812,5.8080825,50.8743743
42012820,5.8132205,50.8743656
42012897,5.8148243,50.8744155
42012986,5.8164951,50.8745414
42013152,5.8172163,50.8746065
42013240,5.8079079,50.8745934
42013279,5.8206452,50.8749206
42013315,5.8051474,50.8747053
42013337,5.8066149,50.8747299
42013371,5.9491417,50.8746004
42013558,5.9183092,50.8752538
42013611,5.8025106,50.8750736
42013613,5.8216379,50.8753088
42014072,5.8218377,50.8751561
42014080,5.8015014,50.8752176
42014123,5.8044086,50.8750106
42014194,5.8028447,50.8752256
42014377,5.8021013,50.8753363
42014401,5.8015404,50.8754148
42014496,5.7419149,50.8755536
42014519,5.823701,50.8756106
42014607,5.95319,50.87554
42014826,5.7418324,50.8756963
42014974,5.8234166,50.8757376
42014997,5.955275,50.8756214
42015172,5.955571,50.8757096
42015369,5.7962728,50.8759354
42015385,5.7340892,50.875923
42015425,5.9548259,50.8761081
