osm_id,lon,lat
44380824,4.5223756,51.9162678
44381263,4.4696107,51.9163112
44381312,4.522264,51.9162872
44381314,4.5225065,51.9162633
44381777,4.4701191,51.9164263
44381806,4.5220431,51.9164997
44382281,4.5230465,51.9166196
44382679,4.4709556,51.9166193
44383159,4.5230314,51.9167521
44383519,4.4717426,51.9167963
44383551,4.5226076,51.9169298
44384460,4.4591924,51.9170503
44384462,4.4593759,51.9170529
44384470,4.4726484,51.9169919
44385695,4.4593726,51.9171556
44388871,4.4592047,51.9178009
44390112,4.459234,51.9182301
44390644,4.5229159,51.9178899
44394009,4.404016,51.9191181
44396188,4.5240508,51.919665
44397424,4.4631834,51.9199509
44398730,4.5243799,51.9201876
44400508,4.5246839,51.9206586
44405796,4.5255793,51.9220586
44408310,4.5257035,51.9222202
44411338,4.4969817,51.9228729
44411359,4.5258694,51.9228963
44412123,4.5250437,51.9230376
44413465,4.5236655,51.9232148
44414533,4.5224613,51.9233763
44416393,4.5199734,51.9237696
44417021,4.5193729,51.9238689
44419536,4.5168031,51.9243087
44420054,4.5163653,51.9243964
44420540,4.4783914,51.9244997
44422504,4.5145435,51.9249429
44424839,4.5135023,51.9253935
44426946,4.5125948,51.9259177
44429069,4.5121129,51.9262801
44430415,4.4690793,51.926642
44431276,4.4697027,51.9268307
44431279,4.4708599,51.9268267
44431729,4.5104739,51.9269871
44432170,4.4703468,51.927049
44433341,4.4710087,51.927289
44433920,4.4722828,51.9274549
44434439,4.4716085,51.9275629
44435047,4.5091174,51.9276202
44437216,4.5081602,51.9280398
44438304,4.5076174,51.9282723
44438818,4.5074256,51.9283552
44440233,4.506628,51.9287119
44440698,4.4984823,51.9287559
44440700,4.4990223,51.928767
44441244,4.4997845,51.9288048
44441246,4.5006829,51.9288639
44441725,4.5016608,51.9289439
44442245,4.5018686,51.929072
44442250,4.5058631,51.9290373
44442649,4.3760368,51.9291011
44442729,4.505632,51.929135
44443666,4.5052374,51.9293197
44444245,4.5049541,51.9294663
44446290,4.4808812,51.9298237
44446318,4.5024691,51.9298761
44446322,4.5042434,51.929853
44447327,4.4802991,51.9300235
44448324,4.5036235,51.9301824
44448866,4.50279,51.9302582
44448869,4.5028916,51.9303008
44449977,4.479175,51.9305625
44449990,4.4970904,51.9305839
44452834,4.4781169,51.9310278
44453357,4.3442721,51.9314992
44456800,4.4748821,51.9317656
44457871,4.4755979,51.9319307
44458895,4.4873106,51.9321882
44459449,4.3474568,51.932247
44459491,4.4735062,51.9323031
44461749,4.4738,51.9326
44464597,4.491867,51.9329959
44465249,4.4888269,51.9333601
44466518,4.4731832,51.9334501
44467692,4.3535012,51.9336888
44469043,4.4863473,51.9340255
44469047,4.4863259,51.933977
44470789,4.4855071,51.9341721
44471352,4.4853457,51.9341812
44472511,4.4841104,51.9344027
44473147,4.4836744,51.934502
44474858,4.4818708,51.934817
44475324,4.3583842,51.9348454
44475382,4.4810769,51.9349493
44477522,4.47603,51.9353741
44478742,4.4774576,51.935531
44489551,4.3665552,51.9374243
44490050,4.373338,51.937655
44490538,4.3692105,51.9376156
44491121,4.3695832,51.937928
44515353,4.4811671,51.9426389
44516379,4.4813166,51.9428003
44523001,4.3756259,51.9440994
44528538,4.4801595,51.9451657
44528539,4.4802947,51.9451202
44531442,4.4847779,51.9455784
44531919,4.483469,51.9457321
44543174,4.4857355,51.9480155
44555744,4.4885477,51.950565
44561355,4.4894464,51.9515503
44568860,4.491389,51.9531969
44570881,4.4920233,51.9536277
44572235,4.4923951,51.9539017
44574609,4.4929493,51.9543326
44592771,4.5014338,51.9580953
44594755,4.5023969,51.9583306
44595228,4.4945923,51.9583123
44596270,4.4946483,51.958589
44596273,4.496615,51.9586178
44596275,4.4977377,51.9586087
44596281,4.5020024,51.9585284
44597227,4.467829,51.9589531
44597755,4.5024691,51.9588985
44598721,4.5026891,51.9590639
44599231,4.4680953,51.9591823
44600297,4.5036456,51.9594192
44600854,4.5032197,51.9594462
44601369,4.4686421,51.9595944
44606679,4.4699657,51.9606183
44827619,4.3626495,52.0067128
44827621,4.3622529,52.0063688
44829661,4.3630255,52.0074384
44881901,4.3525358,52.019269
44882043,4.3525736,52.0192699
44987219,4.2458954,52.0430322
44989130,4.2448494,52.042359
44992253,4.2438541,52.0427637
44992256,4.2502399,52.0429362
44992593,4.2458296,52.0429834
44994646,4.2424474,52.0434943
44995890,4.2420335,52.0438771
44996037,4.2469758,52.0437835
44996671,4.2418896,52.043997
45001179,4.2410523,52.0449024
45002230,4.2712738,52.0450293
45007052,4.2401924,52.0458893
45015623,4.2675746,52.0476216
45016769,4.2386935,52.0479705
45017890,4.2666444,52.0483176
45019219,4.2662729,52.0485782
45020433,4.2657921,52.0489131
