osm_id,lon,lat
44158217,4.4421987,51.8694641
44158221,4.4432546,51.8696954
44158687,4.4449195,51.8699304
44158689,4.4461824,51.87008
44158696,4.461557,51.8693432
44160108,4.4481723,51.870349
44160985,4.4495455,51.8706325
44161397,4.4601,51.87
44162308,4.4501223,51.8707762
44164661,4.4513612,51.8710899
44165637,4.4523878,51.8713033
44166063,4.4576037,51.8710095
44166491,4.4768723,51.8716083
44166885,4.4530807,51.8714032
44166889,4.4566856,51.8712482
44167353,4.4560187,51.8713231
44167800,4.4539799,51.8714681
44180354,4.4774999,51.8740899
44182229,4.47766,51.8745956
44193532,4.4784625,51.8774802
44195935,4.4785131,51.8776702
44197382,4.4786038,51.8779903
44199977,4.4787319,51.8784484
44204174,4.4789834,51.8792898
44206879,4.479156,51.8797881
44210841,4.4795229,51.8805488
44213194,4.4799314,51.8811995
44217014,4.4805097,51.8819244
44221179,4.4814096,51.8827197
44223210,4.4820068,51.8831317
44225375,4.4826282,51.8835015
44226404,4.4830412,51.8837046
44227381,4.4835,51.8839
44228507,4.484,51.8841
44229510,4.3822418,51.8845543
44231065,4.4855256,51.8846284
44232649,4.4862318,51.8848863
44234275,4.3818669,51.8849814
44234792,4.4869845,51.8853021
44234794,4.4870898,51.8853768
44235355,4.4872529,51.8854984
44235873,4.4874205,51.8856493
44236868,4.4875965,51.8858246
44238817,4.4878025,51.8860935
44239417,4.3812598,51.8857511
44243741,4.4883,51.8869
44248621,4.4887948,51.8877058
44254981,4.4896,51.889
44257948,4.4897923,51.8896022
44260652,4.4897118,51.8901015
44263152,4.4895451,51.8905982
44264710,4.4894624,51.8909503
44267540,4.4894401,51.8914522
44268085,4.4894736,51.8916349
44269587,4.489558,51.8918699
44271578,4.4896823,51.8920976
44273709,4.4899132,51.8923988
44276859,4.4906252,51.8932184
44283896,4.3768436,51.8947415
44287194,4.3763369,51.8952329
44290002,4.4940924,51.8964799
44290414,4.3753119,51.8961032
44292622,4.3744292,51.8968914
44293548,4.4943625,51.8967804
44294830,4.4945893,51.8970544
44295286,4.3738898,51.8974057
44295310,4.4947,51.8972
44297098,4.495,51.8976
44298072,4.4951678,51.8978752
44299823,4.3732454,51.8980945
44299840,4.4952989,51.8981721
44302245,4.4955118,51.8987243
44305043,4.3724632,51.8991232
44305069,4.4956317,51.899164
44310271,4.3717183,51.9005683
44314049,4.4961932,51.9014682
44315744,4.49626,51.9017142
44316545,4.3713097,51.9019068
44316937,4.4963454,51.9020327
44318085,4.3436967,51.9030068
44318502,4.4964611,51.9024899
44318845,4.3712023,51.902764
44321138,4.4966636,51.9032047
44322644,4.4967671,51.9035882
44323792,4.3712084,51.9039142
44324208,4.4970243,51.9043564
44328484,4.4971109,51.9049948
44330174,4.4969954,51.9053684
44339567,4.3718371,51.9079837
44341729,4.3719493,51.9086028
44344049,4.372089,51.909145
44349382,4.3722935,51.9097725
